"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2016,9,"EV","ExpressJet Airlines Inc.","BHM","Birmingham, AL: Birmingham-Shuttlesworth International",225.00,34.00,9.05,1.26,9.52,0.00,14.17,1.00,0.00,2581.00,1090.00,107.00,417.00,0.00,967.00,
2016,9,"EV","ExpressJet Airlines Inc.","BMI","Bloomington/Normal, IL: Central Illinois Regional",47.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,480.00,0.00,0.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","BNA","Nashville, TN: Nashville International",221.00,36.00,20.41,1.56,8.17,0.00,5.86,0.00,0.00,2484.00,1391.00,433.00,333.00,0.00,327.00,
2016,9,"EV","ExpressJet Airlines Inc.","BOS","Boston, MA: Logan International",164.00,42.00,12.96,0.00,26.44,0.00,2.60,1.00,0.00,2621.00,848.00,0.00,1556.00,0.00,217.00,
2016,9,"EV","ExpressJet Airlines Inc.","BQK","Brunswick, GA: Brunswick Golden Isles",83.00,19.00,8.18,0.00,2.92,0.00,7.89,1.00,0.00,1184.00,568.00,0.00,94.00,0.00,522.00,
2016,9,"EV","ExpressJet Airlines Inc.","BRO","Brownsville, TX: Brownsville South Padre Island International",118.00,9.00,2.47,1.47,3.60,0.00,1.47,0.00,0.00,384.00,170.00,48.00,80.00,0.00,86.00,
2016,9,"EV","ExpressJet Airlines Inc.","BTR","Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",479.00,79.00,31.53,0.50,18.83,0.00,28.14,3.00,0.00,5450.00,2819.00,13.00,587.00,0.00,2031.00,
2016,9,"EV","ExpressJet Airlines Inc.","BTV","Burlington, VT: Burlington International",232.00,33.00,12.85,0.46,10.39,0.00,9.30,5.00,1.00,1529.00,681.00,12.00,271.00,0.00,565.00,
2016,9,"EV","ExpressJet Airlines Inc.","BUF","Buffalo, NY: Buffalo Niagara International",188.00,45.00,22.10,0.00,7.88,0.00,15.02,4.00,0.00,3050.00,1378.00,0.00,1063.00,0.00,609.00,
2016,9,"EV","ExpressJet Airlines Inc.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",58.00,13.00,2.47,0.97,4.17,0.00,5.39,0.00,0.00,756.00,84.00,170.00,133.00,0.00,369.00,
2016,9,"EV","ExpressJet Airlines Inc.","CAE","Columbia, SC: Columbia Metropolitan",237.00,54.00,25.39,0.00,11.48,0.00,17.13,0.00,3.00,3797.00,1817.00,0.00,567.00,0.00,1413.00,
2016,9,"EV","ExpressJet Airlines Inc.","CAK","Akron, OH: Akron-Canton Regional",128.00,15.00,1.78,0.00,4.84,0.00,8.38,4.00,1.00,921.00,84.00,0.00,177.00,0.00,660.00,
2016,9,"EV","ExpressJet Airlines Inc.","CHA","Chattanooga, TN: Lovell Field",249.00,37.00,16.60,0.00,8.60,0.00,11.79,1.00,1.00,2002.00,1029.00,0.00,272.00,0.00,701.00,
2016,9,"EV","ExpressJet Airlines Inc.","CHO","Charlottesville, VA: Charlottesville Albemarle",81.00,17.00,7.78,0.00,2.99,0.00,6.23,0.00,0.00,1084.00,516.00,0.00,56.00,0.00,512.00,
2016,9,"EV","ExpressJet Airlines Inc.","CHS","Charleston, SC: Charleston AFB/International",263.00,62.00,16.36,0.00,30.91,0.00,14.72,5.00,1.00,3558.00,1264.00,0.00,1213.00,0.00,1081.00,
2016,9,"EV","ExpressJet Airlines Inc.","CID","Cedar Rapids/Iowa City, IA: The Eastern Iowa",115.00,25.00,16.41,0.00,2.42,0.00,6.17,0.00,0.00,2613.00,2053.00,0.00,99.00,0.00,461.00,
2016,9,"EV","ExpressJet Airlines Inc.","CLE","Cleveland, OH: Cleveland-Hopkins International",776.00,118.00,27.49,0.09,32.01,0.00,58.41,6.00,3.00,9569.00,3115.00,13.00,1337.00,0.00,5104.00,
2016,9,"EV","ExpressJet Airlines Inc.","CLL","College Station/Bryan, TX: Easterwood Field",130.00,13.00,6.97,1.30,1.48,0.00,3.24,1.00,0.00,675.00,271.00,79.00,44.00,0.00,281.00,
2016,9,"EV","ExpressJet Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",58.00,7.00,1.93,0.00,1.20,0.00,3.87,1.00,0.00,339.00,79.00,0.00,47.00,0.00,213.00,
2016,9,"EV","ExpressJet Airlines Inc.","CMH","Columbus, OH: Port Columbus International",186.00,27.00,7.82,1.00,15.11,0.00,3.07,3.00,1.00,1049.00,349.00,188.00,403.00,0.00,109.00,
2016,9,"EV","ExpressJet Airlines Inc.","COS","Colorado Springs, CO: City of Colorado Springs Municipal",26.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,136.00,136.00,0.00,0.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","CRP","Corpus Christi, TX: Corpus Christi International",90.00,7.00,2.35,0.82,3.83,0.00,0.00,1.00,1.00,189.00,79.00,27.00,83.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","CRW","Charleston/Dunbar, WV: Yeager",183.00,33.00,17.14,0.00,8.80,0.00,7.06,2.00,2.00,1984.00,1285.00,0.00,271.00,0.00,428.00,
2016,9,"EV","ExpressJet Airlines Inc.","CSG","Columbus, GA: Columbus Airport",99.00,14.00,7.09,0.00,0.46,0.00,6.45,1.00,1.00,783.00,339.00,0.00,34.00,0.00,410.00,
2016,9,"EV","ExpressJet Airlines Inc.","CVG","Cincinnati, OH: Cincinnati/Northern Kentucky International",49.00,5.00,1.65,0.00,1.28,0.00,2.07,0.00,0.00,424.00,258.00,0.00,33.00,0.00,133.00,
2016,9,"EV","ExpressJet Airlines Inc.","CWA","Mosinee, WI: Central Wisconsin",48.00,3.00,0.29,0.00,1.09,0.00,1.62,1.00,0.00,283.00,29.00,0.00,35.00,0.00,219.00,
2016,9,"EV","ExpressJet Airlines Inc.","DAY","Dayton, OH: James M Cox/Dayton International",133.00,26.00,8.84,0.43,6.90,0.00,9.82,2.00,0.00,1189.00,409.00,9.00,239.00,0.00,532.00,
2016,9,"EV","ExpressJet Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",303.00,71.00,15.56,1.24,30.39,0.00,23.81,6.00,1.00,5383.00,1205.00,758.00,1621.00,0.00,1799.00,
2016,9,"EV","ExpressJet Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",2279.00,410.00,113.43,0.00,116.86,0.00,179.71,22.00,10.00,32170.00,14713.00,0.00,4004.00,0.00,13453.00,
2016,9,"EV","ExpressJet Airlines Inc.","DHN","Dothan, AL: Dothan Regional",112.00,25.00,11.31,0.00,4.68,0.00,9.01,0.00,0.00,1695.00,920.00,0.00,147.00,0.00,628.00,
2016,9,"EV","ExpressJet Airlines Inc.","DRO","Durango, CO: Durango La Plata County",25.00,3.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,145.00,0.00,0.00,78.00,0.00,67.00,
2016,9,"EV","ExpressJet Airlines Inc.","DSM","Des Moines, IA: Des Moines International",52.00,7.00,1.55,0.91,3.24,0.00,1.30,0.00,0.00,330.00,67.00,144.00,83.00,0.00,36.00,
2016,9,"EV","ExpressJet Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",1302.00,153.00,53.65,0.00,18.09,0.00,81.26,5.00,2.00,12698.00,6111.00,0.00,525.00,0.00,6062.00,
2016,9,"EV","ExpressJet Airlines Inc.","ECP","Panama City, FL: Northwest Florida Beaches International",60.00,6.00,2.00,0.00,1.00,0.00,3.00,0.00,0.00,276.00,48.00,0.00,19.00,0.00,209.00,
2016,9,"EV","ExpressJet Airlines Inc.","ELM","Elmira/Corning, NY: Elmira/Corning Regional",145.00,12.00,4.34,0.00,0.63,0.00,7.03,0.00,0.00,806.00,320.00,0.00,23.00,0.00,463.00,
2016,9,"EV","ExpressJet Airlines Inc.","ELP","El Paso, TX: El Paso International",79.00,8.00,2.60,0.57,0.83,0.00,4.00,1.00,0.00,303.00,98.00,24.00,20.00,0.00,161.00,
2016,9,"EV","ExpressJet Airlines Inc.","ERI","Erie, PA: Erie International/Tom Ridge Field",55.00,6.00,0.00,0.00,0.00,0.00,6.00,0.00,1.00,380.00,0.00,0.00,0.00,0.00,380.00,
2016,9,"EV","ExpressJet Airlines Inc.","EVV","Evansville, IN: Evansville Regional",131.00,19.00,5.22,1.00,7.15,0.00,5.63,3.00,0.00,1131.00,344.00,44.00,224.00,0.00,519.00,
2016,9,"EV","ExpressJet Airlines Inc.","EWN","New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",57.00,11.00,7.60,0.00,0.01,0.00,3.39,0.00,0.00,1288.00,1037.00,0.00,4.00,0.00,247.00,
2016,9,"EV","ExpressJet Airlines Inc.","EWR","Newark, NJ: Newark Liberty International",2989.00,628.00,64.82,4.01,364.00,0.00,195.17,68.00,3.00,43309.00,6941.00,225.00,23325.00,0.00,12818.00,
2016,9,"EV","ExpressJet Airlines Inc.","EYW","Key West, FL: Key West International",52.00,18.00,13.96,0.00,2.28,0.00,1.76,0.00,0.00,1230.00,1061.00,0.00,91.00,0.00,78.00,
2016,9,"EV","ExpressJet Airlines Inc.","FAR","Fargo, ND: Hector International",89.00,17.00,5.01,0.50,7.43,0.00,4.06,1.00,0.00,1094.00,395.00,77.00,258.00,0.00,364.00,
2016,9,"EV","ExpressJet Airlines Inc.","FAY","Fayetteville, NC: Fayetteville Regional/Grannis Field",104.00,8.00,4.73,0.00,1.53,0.00,1.74,0.00,0.00,470.00,373.00,0.00,33.00,0.00,64.00,
2016,9,"EV","ExpressJet Airlines Inc.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",,,,,,,,,,,,,,,,
2016,9,"EV","ExpressJet Airlines Inc.","FNT","Flint, MI: Bishop International",108.00,20.00,3.33,0.88,5.38,0.00,10.40,0.00,0.00,1032.00,181.00,113.00,139.00,0.00,599.00,
2016,9,"EV","ExpressJet Airlines Inc.","FSD","Sioux Falls, SD: Joe Foss Field",58.00,13.00,3.42,0.61,4.73,0.00,4.24,1.00,0.00,721.00,184.00,49.00,170.00,0.00,318.00,
2016,9,"EV","ExpressJet Airlines Inc.","FSM","Fort Smith, AR: Fort Smith Regional",90.00,13.00,9.29,0.00,1.74,0.00,1.97,0.00,0.00,851.00,540.00,0.00,131.00,0.00,180.00,
2016,9,"EV","ExpressJet Airlines Inc.","FWA","Fort Wayne, IN: Fort Wayne International",25.00,7.00,1.77,0.00,2.51,0.00,2.71,0.00,0.00,455.00,210.00,0.00,65.00,0.00,180.00,
2016,9,"EV","ExpressJet Airlines Inc.","GCK","Garden City, KS: Garden City Regional",60.00,5.00,1.90,0.00,1.00,0.00,2.10,1.00,0.00,232.00,129.00,0.00,29.00,0.00,74.00,
2016,9,"EV","ExpressJet Airlines Inc.","GGG","Longview, TX: East Texas Regional",26.00,5.00,4.00,0.00,0.18,0.00,0.82,0.00,0.00,330.00,297.00,0.00,6.00,0.00,27.00,
2016,9,"EV","ExpressJet Airlines Inc.","GNV","Gainesville, FL: Gainesville Regional",160.00,33.00,21.26,0.00,5.53,0.00,6.21,1.00,1.00,1839.00,1405.00,0.00,214.00,0.00,220.00,
2016,9,"EV","ExpressJet Airlines Inc.","GPT","Gulfport/Biloxi, MS: Gulfport-Biloxi International",135.00,24.00,9.83,0.01,2.46,0.00,11.70,0.00,0.00,1541.00,576.00,1.00,58.00,0.00,906.00,
2016,9,"EV","ExpressJet Airlines Inc.","GRB","Green Bay, WI: Green Bay Austin Straubel International",158.00,21.00,8.48,0.00,5.52,0.00,7.00,3.00,0.00,1918.00,677.00,0.00,680.00,0.00,561.00,
2016,9,"EV","ExpressJet Airlines Inc.","GRI","Grand Island, NE: Central Nebraska Regional",56.00,9.00,3.62,0.00,0.48,0.00,4.90,0.00,1.00,571.00,121.00,0.00,19.00,0.00,431.00,
2016,9,"EV","ExpressJet Airlines Inc.","GRK","Killeen, TX: Robert Gray AAF",118.00,13.00,6.19,0.00,3.66,0.00,3.15,0.00,0.00,571.00,349.00,0.00,91.00,0.00,131.00,
2016,9,"EV","ExpressJet Airlines Inc.","GRR","Grand Rapids, MI: Gerald R. Ford International",169.00,25.00,6.08,0.78,8.19,0.00,9.96,4.00,0.00,1586.00,414.00,122.00,339.00,0.00,711.00,
2016,9,"EV","ExpressJet Airlines Inc.","GSO","Greensboro/High Point, NC: Piedmont Triad International",283.00,59.00,21.55,0.00,18.35,0.00,19.11,1.00,0.00,3871.00,1494.00,0.00,727.00,0.00,1650.00,
2016,9,"EV","ExpressJet Airlines Inc.","GSP","Greer, SC: Greenville-Spartanburg International",226.00,49.00,18.94,0.48,15.48,0.00,14.09,5.00,1.00,3218.00,1622.00,14.00,498.00,0.00,1084.00,
2016,9,"EV","ExpressJet Airlines Inc.","GTR","Columbus, MS: Golden Triangle Regional",84.00,21.00,10.22,0.00,0.68,0.00,10.10,0.00,0.00,1493.00,747.00,0.00,44.00,0.00,702.00,
2016,9,"EV","ExpressJet Airlines Inc.","HOB","Hobbs, NM: Lea County Regional",47.00,5.00,1.18,0.00,0.75,0.00,3.07,0.00,0.00,266.00,34.00,0.00,15.00,0.00,217.00,
2016,9,"EV","ExpressJet Airlines Inc.","HOU","Houston, TX: William P Hobby",21.00,3.00,2.50,0.00,0.12,0.00,0.38,1.00,0.00,232.00,182.00,0.00,3.00,0.00,47.00,
2016,9,"EV","ExpressJet Airlines Inc.","HPN","White Plains, NY: Westchester County",267.00,51.00,26.99,1.00,13.25,0.00,9.77,2.00,2.00,2553.00,1525.00,41.00,378.00,0.00,609.00,
2016,9,"EV","ExpressJet Airlines Inc.","HRL","Harlingen/San Benito, TX: Valley International",51.00,3.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,65.00,0.00,0.00,49.00,0.00,16.00,
2016,9,"EV","ExpressJet Airlines Inc.","HSV","Huntsville, AL: Huntsville International-Carl T Jones Field",80.00,14.00,2.59,1.00,4.36,0.00,6.06,0.00,0.00,444.00,94.00,18.00,109.00,0.00,223.00,
2016,9,"EV","ExpressJet Airlines Inc.","IAD","Washington, DC: Washington Dulles International",59.00,13.00,6.21,0.00,0.05,0.00,6.74,0.00,0.00,988.00,391.00,0.00,2.00,0.00,595.00,
2016,9,"EV","ExpressJet Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",3747.00,369.00,65.96,4.57,169.69,0.00,128.78,15.00,16.00,25476.00,7618.00,272.00,9740.00,0.00,7846.00,
2016,9,"EV","ExpressJet Airlines Inc.","ICT","Wichita, KS: Wichita Dwight D Eisenhower National",112.00,10.00,3.65,0.64,3.68,0.00,2.02,0.00,0.00,1185.00,653.00,89.00,109.00,0.00,334.00,
2016,9,"EV","ExpressJet Airlines Inc.","ILM","Wilmington, NC: Wilmington International",61.00,15.00,9.50,0.00,0.57,0.00,4.92,0.00,0.00,1294.00,1012.00,0.00,24.00,0.00,258.00,
2016,9,"EV","ExpressJet Airlines Inc.","IND","Indianapolis, IN: Indianapolis International",188.00,30.00,10.57,0.00,12.01,0.00,7.42,0.00,0.00,1181.00,528.00,0.00,344.00,0.00,309.00,
2016,9,"EV","ExpressJet Airlines Inc.","JAN","Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",185.00,24.00,11.90,0.00,6.30,0.00,5.80,0.00,0.00,1022.00,424.00,0.00,177.00,0.00,421.00,
2016,9,"EV","ExpressJet Airlines Inc.","JAX","Jacksonville, FL: Jacksonville International",130.00,16.00,7.83,0.00,3.59,0.00,4.59,5.00,1.00,720.00,456.00,0.00,81.00,0.00,183.00,
2016,9,"EV","ExpressJet Airlines Inc.","JLN","Joplin, MO: Joplin Regional",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","LAN","Lansing, MI: Capital Region International",85.00,12.00,1.19,0.00,6.99,0.00,3.82,3.00,0.00,717.00,79.00,0.00,311.00,0.00,327.00,
2016,9,"EV","ExpressJet Airlines Inc.","LAW","Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",118.00,23.00,13.30,0.00,2.88,0.00,6.83,1.00,0.00,1005.00,581.00,0.00,85.00,0.00,339.00,
2016,9,"EV","ExpressJet Airlines Inc.","LBB","Lubbock, TX: Lubbock Preston Smith International",106.00,2.00,0.46,1.00,0.04,0.00,0.51,0.00,0.00,245.00,90.00,48.00,7.00,0.00,100.00,
2016,9,"EV","ExpressJet Airlines Inc.","LCH","Lake Charles, LA: Lake Charles Regional",144.00,12.00,4.00,1.00,3.42,0.00,3.58,1.00,0.00,849.00,450.00,43.00,169.00,0.00,187.00,
2016,9,"EV","ExpressJet Airlines Inc.","LEX","Lexington, KY: Blue Grass",256.00,44.00,19.34,0.66,7.34,0.00,16.67,1.00,0.00,5589.00,3618.00,25.00,392.00,0.00,1554.00,
2016,9,"EV","ExpressJet Airlines Inc.","LFT","Lafayette, LA: Lafayette Regional Paul Fournet Field",195.00,20.00,9.33,0.00,5.27,0.00,5.39,0.00,0.00,964.00,503.00,0.00,190.00,0.00,271.00,
2016,9,"EV","ExpressJet Airlines Inc.","LGA","New York, NY: LaGuardia",1213.00,305.00,84.31,0.00,122.00,0.00,98.69,8.00,3.00,25159.00,11094.00,0.00,5687.00,0.00,8378.00,
2016,9,"EV","ExpressJet Airlines Inc.","LIT","Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",254.00,31.00,9.34,0.00,6.75,0.00,14.90,3.00,1.00,1765.00,573.00,0.00,282.00,0.00,910.00,
2016,9,"EV","ExpressJet Airlines Inc.","LNK","Lincoln, NE: Lincoln Airport",65.00,6.00,3.16,0.00,2.00,0.00,0.84,1.00,2.00,223.00,132.00,0.00,39.00,0.00,52.00,
2016,9,"EV","ExpressJet Airlines Inc.","LRD","Laredo, TX: Laredo International",186.00,20.00,10.80,0.68,1.69,0.00,6.83,1.00,0.00,2331.00,1885.00,19.00,108.00,0.00,319.00,
2016,9,"EV","ExpressJet Airlines Inc.","MAF","Midland/Odessa, TX: Midland International",141.00,13.00,2.22,0.97,5.04,0.00,4.77,1.00,0.00,593.00,221.00,63.00,138.00,0.00,171.00,
2016,9,"EV","ExpressJet Airlines Inc.","MBS","Saginaw/Bay City/Midland, MI: MBS International",54.00,11.00,5.79,0.00,1.10,0.00,4.11,1.00,0.00,559.00,307.00,0.00,42.00,0.00,210.00,
2016,9,"EV","ExpressJet Airlines Inc.","MCI","Kansas City, MO: Kansas City International",15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","MDT","Harrisburg, PA: Harrisburg International",25.00,4.00,1.89,0.00,0.44,0.00,1.66,0.00,0.00,219.00,147.00,0.00,8.00,0.00,64.00,
2016,9,"EV","ExpressJet Airlines Inc.","MDW","Chicago, IL: Chicago Midway International",55.00,9.00,6.41,0.00,0.41,0.00,2.18,1.00,0.00,590.00,323.00,0.00,41.00,0.00,226.00,
2016,9,"EV","ExpressJet Airlines Inc.","MEI","Meridian, MS: Key Field",82.00,14.00,5.84,0.00,3.06,0.00,5.10,0.00,0.00,762.00,436.00,0.00,92.00,0.00,234.00,
2016,9,"EV","ExpressJet Airlines Inc.","MEM","Memphis, TN: Memphis International",102.00,14.00,5.93,0.00,6.07,0.00,2.00,1.00,1.00,593.00,291.00,0.00,236.00,0.00,66.00,
2016,9,"EV","ExpressJet Airlines Inc.","MFE","Mission/McAllen/Edinburg, TX: McAllen Miller International",22.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,23.00,
2016,9,"EV","ExpressJet Airlines Inc.","MGM","Montgomery, AL: Montgomery Regional",218.00,31.00,13.48,0.00,3.49,0.00,14.03,0.00,0.00,2615.00,1753.00,0.00,123.00,0.00,739.00,
2016,9,"EV","ExpressJet Airlines Inc.","MHT","Manchester, NH: Manchester-Boston Regional",139.00,16.00,4.82,1.22,0.79,0.00,9.17,1.00,0.00,1071.00,218.00,77.00,27.00,0.00,749.00,
2016,9,"EV","ExpressJet Airlines Inc.","MKE","Milwaukee, WI: General Mitchell International",181.00,32.00,6.32,0.00,13.78,0.00,11.90,3.00,3.00,1613.00,635.00,0.00,401.00,0.00,577.00,
2016,9,"EV","ExpressJet Airlines Inc.","MLI","Moline, IL: Quad City International",62.00,10.00,5.94,0.00,1.03,0.00,3.04,0.00,0.00,804.00,473.00,0.00,40.00,0.00,291.00,
2016,9,"EV","ExpressJet Airlines Inc.","MLU","Monroe, LA: Monroe Regional",262.00,43.00,23.05,1.00,11.47,0.00,7.49,1.00,0.00,2895.00,2052.00,31.00,408.00,0.00,404.00,
2016,9,"EV","ExpressJet Airlines Inc.","MOB","Mobile, AL: Mobile Regional",420.00,66.00,32.50,0.00,10.53,0.00,22.97,4.00,3.00,4649.00,3021.00,0.00,426.00,0.00,1202.00,
2016,9,"EV","ExpressJet Airlines Inc.","MSN","Madison, WI: Dane County Regional-Truax Field",109.00,17.00,6.84,0.82,3.56,0.00,5.78,1.00,0.00,1038.00,422.00,41.00,134.00,0.00,441.00,
2016,9,"EV","ExpressJet Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",289.00,53.00,16.43,0.00,14.24,0.00,22.34,1.00,0.00,4120.00,2192.00,0.00,484.00,0.00,1444.00,
2016,9,"EV","ExpressJet Airlines Inc.","MSY","New Orleans, LA: Louis Armstrong New Orleans International",10.00,2.00,0.00,0.00,1.29,0.00,0.71,0.00,0.00,154.00,0.00,0.00,107.00,0.00,47.00,
2016,9,"EV","ExpressJet Airlines Inc.","MTJ","Montrose/Delta, CO: Montrose Regional",35.00,8.00,5.46,0.00,2.54,0.00,0.00,0.00,0.00,443.00,390.00,0.00,53.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","MYR","Myrtle Beach, SC: Myrtle Beach International",91.00,12.00,10.40,0.00,1.52,0.00,0.08,0.00,2.00,674.00,542.00,0.00,126.00,0.00,6.00,
2016,9,"EV","ExpressJet Airlines Inc.","OAJ","Jacksonville/Camp Lejeune, NC: Albert J Ellis",86.00,17.00,10.98,0.00,2.73,0.00,3.29,0.00,1.00,1760.00,1568.00,0.00,86.00,0.00,106.00,
2016,9,"EV","ExpressJet Airlines Inc.","OKC","Oklahoma City, OK: Will Rogers World",231.00,24.00,11.78,1.00,4.14,0.00,7.08,1.00,1.00,1757.00,904.00,19.00,162.00,0.00,672.00,
2016,9,"EV","ExpressJet Airlines Inc.","OMA","Omaha, NE: Eppley Airfield",178.00,21.00,2.10,0.85,11.19,0.00,6.86,2.00,0.00,905.00,80.00,41.00,316.00,0.00,468.00,
2016,9,"EV","ExpressJet Airlines Inc.","ORD","Chicago, IL: Chicago O'Hare International",2993.00,412.00,71.24,13.23,215.98,0.00,111.55,44.00,21.00,35894.00,10464.00,2246.00,15474.00,0.00,7710.00,
2016,9,"EV","ExpressJet Airlines Inc.","ORF","Norfolk, VA: Norfolk International",240.00,51.00,16.96,0.24,15.54,0.00,18.27,6.00,1.00,3495.00,879.00,63.00,1239.00,0.00,1314.00,
2016,9,"EV","ExpressJet Airlines Inc.","PHF","Newport News/Williamsburg, VA: Newport News/Williamsburg International",54.00,6.00,5.05,0.00,0.00,0.00,0.95,0.00,0.00,420.00,402.00,0.00,0.00,0.00,18.00,
2016,9,"EV","ExpressJet Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","PIA","Peoria, IL: General Downing - Peoria International",97.00,11.00,7.00,0.00,1.00,0.00,3.00,0.00,0.00,578.00,424.00,0.00,24.00,0.00,130.00,
2016,9,"EV","ExpressJet Airlines Inc.","PIB","Hattiesburg/Laurel, MS: Hattiesburg-Laurel Regional",52.00,10.00,2.33,0.00,1.13,0.00,6.54,0.00,0.00,414.00,117.00,0.00,40.00,0.00,257.00,
2016,9,"EV","ExpressJet Airlines Inc.","PIT","Pittsburgh, PA: Pittsburgh International",86.00,12.00,7.26,0.00,3.74,0.00,1.00,0.00,0.00,756.00,569.00,0.00,153.00,0.00,34.00,
2016,9,"EV","ExpressJet Airlines Inc.","PNS","Pensacola, FL: Pensacola International",141.00,14.00,4.91,0.95,6.14,0.00,2.00,0.00,0.00,665.00,276.00,84.00,205.00,0.00,100.00,
2016,9,"EV","ExpressJet Airlines Inc.","PVD","Providence, RI: Theodore Francis Green State",97.00,15.00,3.05,0.00,4.04,0.00,7.91,2.00,0.00,808.00,296.00,0.00,163.00,0.00,349.00,
2016,9,"EV","ExpressJet Airlines Inc.","PWM","Portland, ME: Portland International Jetport",319.00,64.00,20.69,0.00,16.74,0.00,26.57,3.00,0.00,7014.00,4410.00,0.00,860.00,0.00,1744.00,
2016,9,"EV","ExpressJet Airlines Inc.","RAP","Rapid City, SD: Rapid City Regional",6.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,16.00,
2016,9,"EV","ExpressJet Airlines Inc.","RDU","Raleigh/Durham, NC: Raleigh-Durham International",68.00,17.00,11.07,0.00,1.45,0.00,4.48,0.00,0.00,1403.00,1047.00,0.00,53.00,0.00,303.00,
2016,9,"EV","ExpressJet Airlines Inc.","RIC","Richmond, VA: Richmond International",528.00,126.00,41.00,0.00,35.19,0.00,49.81,1.00,3.00,8543.00,2946.00,0.00,1600.00,0.00,3997.00,
2016,9,"EV","ExpressJet Airlines Inc.","ROA","Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",137.00,25.00,10.52,0.03,6.68,0.00,7.76,0.00,0.00,1358.00,525.00,3.00,254.00,0.00,576.00,
2016,9,"EV","ExpressJet Airlines Inc.","ROC","Rochester, NY: Greater Rochester International",182.00,31.00,9.66,0.00,11.69,0.00,9.65,3.00,0.00,1255.00,485.00,0.00,395.00,0.00,375.00,
2016,9,"EV","ExpressJet Airlines Inc.","ROW","Roswell, NM: Roswell International Air Center",26.00,7.00,3.53,0.00,0.29,0.00,3.18,0.00,0.00,593.00,367.00,0.00,13.00,0.00,213.00,
2016,9,"EV","ExpressJet Airlines Inc.","RST","Rochester, MN: Rochester International",85.00,18.00,10.75,0.00,2.68,0.00,4.58,0.00,1.00,979.00,681.00,0.00,80.00,0.00,218.00,
2016,9,"EV","ExpressJet Airlines Inc.","RSW","Fort Myers, FL: Southwest Florida International",1.00,,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","SAF","Santa Fe, NM: Santa Fe Municipal",107.00,19.00,7.08,0.00,5.33,0.00,6.60,1.00,0.00,1245.00,507.00,0.00,279.00,0.00,459.00,
2016,9,"EV","ExpressJet Airlines Inc.","SAT","San Antonio, TX: San Antonio International",39.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,149.00,149.00,0.00,0.00,0.00,0.00,
2016,9,"EV","ExpressJet Airlines Inc.","SAV","Savannah, GA: Savannah/Hilton Head International",255.00,49.00,18.36,1.73,16.49,0.00,12.42,4.00,2.00,2537.00,1037.00,117.00,475.00,0.00,908.00,
2016,9,"EV","ExpressJet Airlines Inc.","SBN","South Bend, IN: South Bend International",93.00,21.00,4.52,0.00,5.96,0.00,10.53,1.00,0.00,2431.00,692.00,0.00,951.00,0.00,788.00,
